Thank,Exclamation_Mark,Feedback,Sentiment_Scores_NEG,Sentiment_Scores_NEU,Sentiment_Scores_POS,Opinion_Lexicon_POS,Opinion_Lexicon_NEG
True,False,False,0.026,0.822,0.152,0,0
True,True,False,0.025,0.851,0.124,2,1
True,True,False,0.018,0.914,0.069,0,2
True,False,False,0.051,0.82,0.129,0,2
True,False,True,0.0,0.66,0.34,2,0
False,False,False,0.0,1.0,0.0,0,0
True,True,False,0.0,0.358,0.642,0,0
False,False,True,0.062,0.894,0.043,2,1
False,False,False,0.026,0.831,0.143,2,3
True,True,False,0.0,0.836,0.164,2,0
False,False,False,0.048,0.804,0.148,2,1
False,False,False,0.0,0.37,0.63,0,0
False,True,False,0.0,0.825,0.175,1,0
True,False,False,0.077,0.625,0.298,0,2
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.859,0.141,0,1
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,True,0.0,0.963,0.037,5,0
True,False,False,0.0,0.851,0.149,1,0
True,False,False,0.156,0.728,0.116,2,2
True,True,False,0.023,0.796,0.182,1,2
True,True,False,0.09,0.785,0.126,3,3
True,False,False,0.0,0.857,0.143,0,1
True,False,False,0.113,0.632,0.256,2,1
False,True,False,0.0,0.706,0.294,2,1
False,False,True,0.064,0.758,0.178,1,0
False,False,False,0.044,0.734,0.222,2,1
False,False,False,0.216,0.672,0.112,1,0
True,False,False,0.036,0.88,0.084,1,1
True,True,False,0.016,0.822,0.162,0,1
False,True,False,0.056,0.868,0.076,0,0
False,False,False,0.0,0.907,0.093,0,0
False,False,False,0.0,0.934,0.066,3,0
True,True,False,0.089,0.845,0.066,1,1
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.923,0.077,1,0
False,False,False,0.0,0.872,0.128,1,1
False,False,False,0.055,0.891,0.055,1,2
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.067,0.757,0.177,2,0
False,False,False,0.055,0.891,0.055,3,1
False,False,False,0.101,0.858,0.041,1,1
False,False,False,0.079,0.921,0.0,0,0
False,False,False,0.0,0.841,0.159,2,0
False,True,False,0.051,0.622,0.327,2,0
False,True,False,0.05,0.87,0.08,2,4
False,False,False,0.025,0.935,0.04,1,0
True,False,False,0.029,0.794,0.177,1,1
False,False,False,0.091,0.856,0.053,0,0
False,False,False,0.0,0.939,0.061,0,0
False,False,False,0.029,0.922,0.049,3,4
False,False,False,0.0,0.911,0.089,0,1
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.057,0.886,0.056,2,0
False,False,False,0.0,0.882,0.118,1,0
False,False,False,0.18,0.82,0.0,0,2
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.709,0.291,1,0
False,False,False,0.0,0.838,0.162,0,1
True,False,False,0.145,0.671,0.185,0,2
True,True,False,0.0,0.904,0.096,1,0
False,False,False,0.0,1.0,0.0,0,1
False,True,False,0.0,1.0,0.0,0,0
False,False,False,0.256,0.744,0.0,0,0
True,True,False,0.215,0.443,0.341,0,1
True,True,False,0.0,0.791,0.209,0,0
False,False,False,0.0,0.822,0.178,0,0
False,False,False,0.066,0.841,0.093,0,0
False,True,False,0.0,0.505,0.495,3,0
True,False,False,0.362,0.0,0.637,0,0
False,False,False,0.0,0.101,0.899,2,0
False,False,False,0.0,0.83,0.17,3,1
False,False,False,0.0,1.0,0.0,1,0
False,False,False,0.0,0.913,0.087,2,0
False,False,False,0.026,0.889,0.085,4,2
False,False,False,0.0,0.885,0.115,3,0
True,False,False,0.106,0.752,0.143,3,1
False,False,False,0.0,0.748,0.252,1,0
True,False,False,0.154,0.734,0.112,0,1
True,True,False,0.011,0.863,0.126,3,3
True,False,False,0.095,0.771,0.134,0,0
False,True,False,0.0,0.778,0.222,3,0
False,False,False,0.044,0.831,0.125,1,0
False,False,False,0.0,0.761,0.239,5,0
True,False,False,0.0,0.8,0.2,0,0
False,False,False,0.04,0.814,0.146,2,0
False,False,False,0.106,0.825,0.069,1,2
True,True,False,0.0,0.757,0.243,2,1
True,False,False,0.141,0.71,0.149,1,2
True,True,False,0.0,0.764,0.236,1,1
False,False,False,0.092,0.762,0.146,5,3
False,False,False,0.067,0.933,0.0,0,2
False,True,False,0.037,0.716,0.247,3,0
False,True,False,0.029,0.745,0.226,3,0
False,False,False,0.0,0.835,0.165,3,0
False,False,False,0.0,0.916,0.084,3,0
False,False,False,0.032,0.95,0.018,0,1
True,False,False,0.0,0.645,0.355,1,1
True,False,False,0.0,0.845,0.155,0,1
True,True,False,0.0,0.84,0.16,1,0
False,False,False,0.11,0.89,0.0,1,0
True,False,False,0.029,0.854,0.117,2,2
False,False,False,0.1,0.9,0.0,0,1
False,False,False,0.0,0.782,0.218,0,0
False,False,False,0.026,0.829,0.146,2,0
False,False,False,0.0,0.971,0.029,1,0
False,False,True,0.0,0.892,0.108,2,1
False,False,False,0.053,0.81,0.137,0,0
False,False,False,0.037,0.812,0.152,2,2
False,False,False,0.084,0.916,0.0,0,1
True,True,False,0.071,0.715,0.214,2,1
False,False,False,0.309,0.691,0.0,0,2
False,False,False,0.027,0.778,0.196,0,2
True,False,False,0.0,0.793,0.207,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.074,0.926,0.0,0,1
False,True,False,0.0,0.894,0.106,0,0
False,False,False,0.114,0.886,0.0,2,1
True,True,False,0.0,0.903,0.097,0,0
False,False,False,0.154,0.846,0.0,0,1
False,True,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.95,0.05,2,0
True,True,False,0.0,0.759,0.241,1,0
False,False,False,0.008,0.93,0.061,2,1
False,False,False,0.0,0.828,0.172,4,3
True,False,False,0.048,0.927,0.025,1,2
False,False,False,0.04,0.646,0.315,4,1
False,False,False,0.0,0.814,0.186,1,1
False,False,False,0.0,0.979,0.021,0,0
True,True,False,0.0,0.653,0.347,0,0
True,False,False,0.03,0.708,0.263,4,0
True,False,False,0.0,0.77,0.23,4,2
False,False,False,0.0,0.712,0.288,2,0
True,False,False,0.015,0.894,0.092,1,2
False,True,False,0.05,0.748,0.202,0,2
False,False,False,0.0,0.881,0.119,1,0
True,True,False,0.0,0.685,0.315,3,0
False,False,False,0.0,0.958,0.042,0,0
False,False,False,0.033,0.774,0.192,4,2
False,False,False,0.153,0.847,0.0,0,1
False,False,True,0.266,0.734,0.0,0,0
False,False,False,0.2,0.645,0.155,3,2
False,False,False,0.0,1.0,0.0,1,0
False,True,False,0.0,0.942,0.058,0,1
False,False,True,0.077,0.923,0.0,1,0
False,False,False,0.062,0.916,0.022,0,0
False,False,False,0.126,0.656,0.217,0,3
False,False,False,0.158,0.706,0.136,0,1
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.78,0.22,1,1
False,True,False,0.128,0.825,0.047,1,2
True,False,False,0.015,0.833,0.152,3,3
False,True,False,0.0,0.8,0.2,0,0
False,False,False,0.0,0.919,0.081,0,0
False,False,False,0.013,0.942,0.044,2,0
False,False,False,0.047,0.953,0.0,1,0
True,False,True,0.185,0.727,0.088,0,0
True,True,False,0.04,0.71,0.251,2,1
False,False,False,0.0,1.0,0.0,1,1
True,True,False,0.025,0.77,0.204,2,2
False,False,False,0.171,0.75,0.079,0,4
True,False,False,0.027,0.892,0.08,2,4
True,False,False,0.106,0.791,0.102,1,2
False,False,False,0.0,0.816,0.184,2,2
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.722,0.278,1,0
True,False,False,0.0,0.58,0.42,0,0
True,False,False,0.0,0.341,0.659,1,0
False,False,False,0.062,0.779,0.159,3,3
False,False,False,0.0,0.826,0.174,1,1
False,False,False,0.0,0.819,0.181,2,2
False,False,False,0.13,0.774,0.096,0,1
False,False,True,0.033,0.902,0.065,2,4
False,False,False,0.32,0.68,0.0,0,2
True,False,False,0.038,0.924,0.038,0,1
False,False,False,0.0,1.0,0.0,1,1
False,False,False,0.073,0.841,0.086,0,1
False,False,False,0.0,0.698,0.302,0,0
False,True,False,0.051,0.642,0.307,1,1
False,False,False,0.0,1.0,0.0,1,0
False,True,False,0.0,0.727,0.273,0,1
False,True,False,0.068,0.758,0.174,5,2
False,False,False,0.0,0.739,0.261,1,0
True,False,True,0.033,0.844,0.123,1,0
False,False,False,0.0,0.729,0.271,0,0
True,True,False,0.16,0.747,0.093,0,1
False,False,False,0.028,0.794,0.179,3,0
False,False,False,0.0,1.0,0.0,0,0
True,False,True,0.0,0.941,0.059,2,1
True,False,True,0.005,0.881,0.114,4,4
True,False,False,0.0,0.868,0.132,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,0,0
True,True,False,0.0,0.776,0.224,0,2
False,False,False,0.023,0.894,0.083,1,0
False,True,False,0.0,0.939,0.061,1,0
True,True,True,0.0,0.828,0.172,1,0
False,True,True,0.0,0.894,0.106,0,1
True,True,False,0.0,0.826,0.174,2,0
True,True,False,0.0,0.769,0.231,0,1
False,False,True,0.129,0.789,0.082,0,3
False,False,False,0.037,0.876,0.088,2,3
True,False,True,0.078,0.826,0.096,2,4
False,False,False,0.0,0.678,0.322,1,1
False,False,False,0.0,0.876,0.124,1,0
False,False,False,0.065,0.8,0.135,1,2
False,False,False,0.351,0.649,0.0,0,0
False,False,False,0.0,0.769,0.231,0,0
True,False,False,0.039,0.886,0.076,3,1
False,False,False,0.102,0.83,0.069,4,1
False,False,False,0.108,0.737,0.155,0,1
False,False,False,0.0,0.903,0.097,1,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.052,0.948,0.0,1,2
True,False,False,0.052,0.881,0.067,0,0
False,False,False,0.0,0.943,0.057,0,1
False,False,False,0.0,0.974,0.026,0,0
False,False,False,0.026,0.777,0.196,2,3
False,False,False,0.047,0.888,0.066,0,0
False,False,False,0.065,0.935,0.0,1,0
False,True,False,0.057,0.801,0.142,1,1
True,False,True,0.071,0.807,0.122,2,0
True,False,False,0.06,0.678,0.263,1,0
False,False,False,0.217,0.783,0.0,2,3
False,False,False,0.051,0.86,0.089,4,5
True,False,False,0.024,0.746,0.231,5,1
False,False,False,0.06,0.94,0.0,1,1
False,False,False,0.099,0.863,0.038,2,2
False,False,True,0.047,0.938,0.016,2,1
True,False,False,0.0,0.45,0.55,2,1
True,True,False,0.054,0.797,0.149,0,1
True,False,False,0.0,0.854,0.146,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.871,0.129,1,1
False,False,False,0.101,0.899,0.0,1,1
False,False,False,0.051,0.949,0.0,0,0
False,False,False,0.0,0.756,0.244,0,1
False,False,False,0.0,1.0,0.0,0,1
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.724,0.276,1,1
True,False,False,0.0,0.849,0.151,1,1
False,False,False,0.0,0.629,0.371,2,1
False,False,True,0.058,0.875,0.067,6,6
True,True,False,0.121,0.714,0.165,0,2
False,False,True,0.114,0.819,0.066,5,2
True,False,False,0.052,0.75,0.198,2,1
False,False,False,0.02,0.838,0.142,3,2
True,False,False,0.044,0.676,0.28,8,1
False,False,True,0.054,0.809,0.137,5,5
False,False,False,0.054,0.873,0.073,2,1
False,False,False,0.023,0.88,0.097,3,0
True,False,False,0.108,0.801,0.091,3,3
False,False,False,0.025,0.943,0.032,2,1
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.28,0.72,0.0,0,1
True,True,False,0.035,0.822,0.143,5,2
True,False,False,0.021,0.659,0.319,1,0
True,False,False,0.0,0.859,0.141,3,1
False,False,False,0.133,0.768,0.099,5,8
True,False,False,0.057,0.81,0.133,1,2
True,True,False,0.036,0.884,0.08,0,2
True,True,False,0.068,0.862,0.071,4,0
True,False,False,0.092,0.765,0.143,0,1
False,False,False,0.092,0.854,0.054,0,0
True,True,False,0.0,0.879,0.121,1,0
False,False,False,0.0,0.914,0.086,0,0
True,True,True,0.04,0.816,0.144,1,2
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.887,0.113,0,0
True,True,False,0.024,0.768,0.208,1,3
True,False,False,0.0,0.253,0.747,0,0
True,True,False,0.0,0.742,0.258,1,0
True,True,False,0.0,0.769,0.231,0,0
False,False,False,0.006,0.953,0.04,1,1
False,True,False,0.0,0.935,0.065,6,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.096,0.825,0.078,4,2
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.7,0.3,4,0
False,False,False,0.122,0.769,0.109,1,1
True,False,False,0.034,0.736,0.23,3,4
False,False,True,0.479,0.521,0.0,0,1
True,False,False,0.031,0.673,0.296,1,1
False,False,False,0.0,0.901,0.099,0,0
False,True,False,0.0,1.0,0.0,2,0
False,False,False,0.0,0.915,0.085,0,0
True,False,False,0.012,0.832,0.156,2,1
False,False,False,0.0,0.923,0.077,1,0
False,False,False,0.0,0.821,0.179,0,1
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.185,0.616,0.199,0,1
False,False,False,0.072,0.847,0.081,6,2
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.81,0.19,3,2
True,False,False,0.0,0.674,0.326,0,0
False,False,False,0.0,0.676,0.324,4,1
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.036,0.79,0.173,3,1
False,False,False,0.058,0.942,0.0,0,0
False,False,False,1.0,0.0,0.0,0,0
True,False,False,0.098,0.797,0.105,0,1
False,False,True,0.053,0.906,0.04,2,2
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.685,0.315,0,0
False,False,False,0.062,0.937,0.0,1,0
False,False,False,0.0,1.0,0.0,0,0
True,True,False,0.227,0.337,0.436,0,1
False,False,False,0.0,1.0,0.0,1,1
False,False,False,0.0,0.884,0.116,2,1
False,False,False,0.048,0.952,0.0,1,0
False,False,False,0.044,0.846,0.11,3,2
False,False,False,0.074,0.882,0.044,0,3
False,True,False,0.026,0.9,0.074,2,1
True,True,False,0.021,0.878,0.102,3,1
True,True,False,0.077,0.774,0.148,1,1
False,False,False,0.029,0.877,0.095,1,1
False,True,False,0.196,0.519,0.285,3,2
True,False,False,0.0,0.808,0.192,2,2
False,False,False,0.019,0.909,0.072,1,0
False,False,False,0.034,0.898,0.068,1,3
False,False,False,0.0,0.895,0.105,1,1
False,False,True,0.0,0.893,0.107,0,0
False,True,False,0.0,0.88,0.12,0,1
False,False,False,0.0,0.827,0.173,1,0
False,False,False,0.0,0.882,0.118,0,0
False,False,True,0.068,0.932,0.0,0,0
False,True,False,0.045,0.714,0.242,0,2
True,False,False,0.083,0.737,0.18,2,3
False,False,False,0.231,0.769,0.0,0,2
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.939,0.061,0,0
True,True,False,0.0,0.737,0.263,1,0
False,False,False,0.0,0.984,0.016,0,0
True,True,False,0.041,0.732,0.227,4,1
False,False,True,0.059,0.859,0.082,1,0
True,False,False,0.0,0.574,0.426,0,0
True,False,False,0.0,0.339,0.661,1,0
False,False,True,0.0,0.902,0.098,0,0
False,False,False,0.0,0.816,0.184,1,0
False,True,False,0.0,0.84,0.16,0,1
False,False,False,0.0,0.872,0.128,0,0
False,False,False,0.114,0.836,0.049,2,1
True,True,False,0.019,0.71,0.272,1,1
False,False,False,0.129,0.871,0.0,0,0
False,False,True,0.0,0.907,0.093,2,0
False,False,False,0.054,0.85,0.096,2,1
False,False,False,0.075,0.925,0.0,0,0
False,False,False,0.0,1.0,0.0,1,1
True,False,False,0.218,0.403,0.379,0,1
False,True,False,0.0,1.0,0.0,0,0
False,False,True,0.036,0.809,0.156,1,0
False,False,False,0.0,0.769,0.231,0,0
False,False,False,0.156,0.844,0.0,0,0
False,False,False,0.0,0.844,0.156,0,0
False,False,False,0.038,0.898,0.064,2,0
False,False,False,0.196,0.804,0.0,0,0
False,False,False,0.229,0.521,0.25,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.0,0.761,0.239,2,1
True,False,False,0.0,0.707,0.293,0,0
False,True,False,0.152,0.773,0.075,0,1
False,False,False,0.189,0.569,0.242,1,3
True,False,False,0.059,0.669,0.272,4,0
False,False,False,0.015,0.964,0.021,2,0
False,False,False,0.0,0.725,0.275,2,0
True,False,False,0.0,0.737,0.263,0,0
True,False,False,0.0,0.8,0.2,1,1
True,False,False,0.055,0.895,0.051,0,0
False,False,False,0.0,0.813,0.187,2,0
True,False,False,0.133,0.646,0.222,1,2
False,True,False,0.0,0.929,0.071,1,1
True,False,False,0.169,0.707,0.124,1,1
False,False,False,0.11,0.89,0.0,0,0
True,False,False,0.0,0.791,0.209,1,1
True,False,False,0.202,0.687,0.111,0,1
False,False,False,0.0,0.691,0.309,3,1
False,False,False,0.0,0.741,0.259,0,0
True,True,False,0.0,0.781,0.219,1,0
True,False,False,0.0,0.879,0.121,0,0
True,True,False,0.0,0.747,0.253,3,0
False,False,False,0.0,0.816,0.184,1,0
True,True,False,0.0,0.782,0.218,0,0
False,True,False,0.108,0.653,0.24,3,2
True,False,False,0.086,0.774,0.14,4,1
False,False,False,0.094,0.906,0.0,0,1
False,False,False,0.12,0.829,0.051,1,1
False,False,False,0.0,0.944,0.056,0,0
False,False,False,0.0,0.784,0.216,5,2
False,False,False,0.0,0.823,0.177,0,0
False,False,False,0.0,0.954,0.046,0,0
True,False,False,0.02,0.792,0.189,3,0
True,False,False,0.0,0.531,0.469,1,0
True,False,False,0.0,0.522,0.478,2,1
True,False,False,0.055,0.702,0.243,0,2
True,False,False,0.318,0.519,0.162,0,1
True,True,False,0.0,0.689,0.311,2,2
False,True,False,0.149,0.817,0.034,1,1
False,False,False,0.021,0.865,0.114,0,1
True,False,False,0.066,0.801,0.133,0,1
False,False,False,0.097,0.669,0.234,2,0
True,False,False,0.019,0.819,0.161,4,2
True,False,False,0.0,0.811,0.189,2,0
False,False,False,0.184,0.816,0.0,0,1
False,False,False,0.094,0.873,0.033,2,7
False,False,False,0.075,0.925,0.0,0,1
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.06,0.896,0.043,0,1
False,False,False,0.0,0.97,0.03,1,0
False,False,False,0.0,0.828,0.172,1,0
False,True,False,0.0,0.917,0.083,7,2
False,False,False,0.162,0.838,0.0,0,0
False,False,False,0.194,0.771,0.035,2,2
False,False,False,0.046,0.859,0.095,4,4
True,False,False,0.074,0.748,0.178,1,1
True,True,False,0.0,0.784,0.216,1,1
True,False,False,0.0,0.345,0.655,3,0
False,False,False,0.033,0.944,0.024,1,2
True,True,False,0.0,0.542,0.458,2,0
False,False,False,0.0,1.0,0.0,0,1
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.828,0.172,1,0
False,False,False,0.021,0.906,0.073,0,0
False,True,False,0.014,0.85,0.137,1,4
True,False,False,0.0,0.598,0.402,2,0
True,True,False,0.0,0.687,0.313,1,2
False,False,False,0.138,0.862,0.0,0,0
True,True,False,0.0,0.799,0.201,2,0
False,False,False,0.0,0.828,0.172,1,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.884,0.116,1,0
True,True,False,0.0,0.858,0.142,1,0
False,False,False,0.0,0.883,0.117,2,0
True,False,False,0.0,0.613,0.387,4,1
False,False,False,0.0,0.838,0.162,0,0
False,False,False,0.067,0.606,0.327,1,0
False,False,False,0.0,0.899,0.101,0,0
False,False,False,0.0,0.783,0.217,1,0
False,False,False,0.0,0.826,0.174,2,0
False,False,True,0.097,0.819,0.084,0,1
False,False,True,0.0,0.962,0.038,2,0
False,False,False,0.135,0.865,0.0,0,2
False,False,False,0.0,0.924,0.076,3,0
False,False,False,0.131,0.772,0.097,0,0
False,False,False,0.223,0.777,0.0,0,0
False,True,False,0.093,0.857,0.05,1,1
True,True,False,0.0,0.876,0.124,0,2
False,False,False,0.028,0.898,0.074,2,2
False,False,False,0.0,1.0,0.0,0,0
False,False,True,0.107,0.88,0.013,0,1
False,False,False,0.0,0.911,0.089,1,2
True,True,False,0.0,0.597,0.403,2,0
False,False,False,0.025,0.881,0.094,1,0
True,True,False,0.058,0.744,0.198,2,2
False,False,False,0.0,0.904,0.096,3,0
True,False,True,0.08,0.504,0.415,1,1
True,False,False,0.0,0.642,0.358,2,1
False,False,False,0.028,0.912,0.06,4,1
False,False,True,0.052,0.843,0.105,2,1
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.0,0.853,0.147,2,0
True,False,False,0.0,0.66,0.34,2,0
True,True,False,0.074,0.753,0.173,6,4
False,False,False,0.0,0.946,0.054,0,0
False,False,False,0.0,0.821,0.179,0,1
False,False,False,0.057,0.866,0.077,1,3
False,False,False,0.0,1.0,0.0,0,1
False,False,False,0.0,0.914,0.086,0,1
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.114,0.886,0.0,0,1
True,False,False,0.223,0.647,0.129,1,3
True,False,False,0.0,0.705,0.295,1,1
False,False,False,0.064,0.882,0.055,3,1
True,False,False,0.155,0.725,0.12,1,1
True,False,True,0.142,0.772,0.086,0,0
True,False,False,0.0,0.818,0.182,0,0
False,False,False,0.119,0.796,0.085,0,0
False,False,False,0.394,0.606,0.0,0,0
False,False,False,0.0,0.842,0.158,0,0
False,False,True,0.164,0.629,0.207,3,0
False,False,False,0.031,0.925,0.044,0,0
True,False,False,0.0,0.62,0.38,0,0
False,False,False,0.048,0.816,0.136,2,2
True,False,False,0.013,0.816,0.171,5,2
False,False,False,0.098,0.902,0.0,0,1
False,False,False,0.0,0.627,0.373,1,0
False,False,False,0.0,0.816,0.184,0,0
False,False,False,0.04,0.935,0.025,1,1
True,False,False,0.0,0.938,0.062,1,1
False,False,False,0.063,0.816,0.121,1,1
False,False,False,0.095,0.905,0.0,0,1
False,False,False,0.0,0.857,0.143,1,0
False,False,False,0.163,0.766,0.071,0,1
True,True,False,0.0,0.801,0.199,1,0
False,False,False,0.0,0.776,0.224,0,0
True,False,False,0.0,0.772,0.228,0,0
False,False,False,0.0,0.944,0.056,0,1
True,False,False,0.0,0.728,0.272,0,1
True,False,False,0.079,0.698,0.223,0,2
False,False,False,0.0,0.931,0.069,0,0
False,False,False,0.063,0.848,0.088,3,2
False,False,False,0.03,0.737,0.233,1,1
False,False,False,0.108,0.859,0.033,4,4
True,True,False,0.056,0.796,0.148,5,2
True,False,False,0.033,0.88,0.086,1,1
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.106,0.894,0.0,0,1
False,False,False,0.0,0.933,0.067,0,0
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.029,0.84,0.131,1,2
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.084,0.916,0.0,0,0
True,True,False,0.0,0.803,0.197,1,0
False,False,True,0.0,0.916,0.084,2,0
False,False,False,0.054,0.946,0.0,0,2
True,True,False,0.0,0.865,0.135,0,0
False,False,False,0.0,1.0,0.0,1,0
True,True,False,0.012,0.864,0.124,3,2
True,True,False,0.055,0.745,0.199,1,0
False,True,False,0.047,0.894,0.058,0,2
False,False,False,0.0,1.0,0.0,0,0
False,False,True,0.0,0.948,0.052,0,1
True,False,False,0.044,0.795,0.161,1,1
True,False,False,0.0,0.742,0.258,1,0
True,False,False,0.04,0.9,0.06,1,0
False,False,False,0.0,0.649,0.351,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.921,0.079,4,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.059,0.64,0.301,1,1
True,False,False,0.099,0.668,0.232,4,4
False,False,False,0.0,0.96,0.04,1,0
False,False,False,0.043,0.646,0.311,3,0
False,False,False,0.092,0.699,0.21,2,1
False,True,False,0.134,0.791,0.075,0,4
True,True,True,0.043,0.819,0.138,3,2
True,False,False,0.163,0.751,0.085,0,4
True,False,False,0.14,0.699,0.161,1,2
False,False,False,0.143,0.789,0.068,1,1
False,False,False,0.0,0.915,0.085,0,0
True,False,False,0.0,0.821,0.179,1,0
False,False,False,0.0,0.948,0.052,0,0
True,True,False,0.0,0.42,0.58,3,0
False,False,False,0.0,0.378,0.622,1,0
False,False,False,0.038,0.878,0.084,5,1
False,False,False,0.055,0.913,0.031,2,0
True,False,False,0.0,0.714,0.286,1,1
False,False,False,0.079,0.873,0.048,0,2
False,False,False,0.0,1.0,0.0,0,0
False,True,False,0.0,0.817,0.183,1,1
False,False,False,0.109,0.821,0.07,3,1
False,False,False,0.0,0.954,0.046,0,1
True,False,False,0.027,0.877,0.096,3,2
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.104,0.81,0.086,1,0
False,False,False,0.0,0.971,0.029,1,1
False,False,False,0.169,0.591,0.24,1,1
False,False,False,0.0,0.929,0.071,2,0
True,True,False,0.0,0.9,0.1,1,0
False,False,False,0.0,0.94,0.06,0,0
