Absolute_Position,Normalized_Position,Utterance_Length,Utterance_Length_Unique,Utterance_Length_Stemmed_Unique,Is_Starter,Thank,Exclamation_Mark,Feedback,Sentiment_Scores_NEG,Sentiment_Scores_NEU,Sentiment_Scores_POS,Opinion_Lexicon_POS,Opinion_Lexicon_NEG,Initial_Utterance_Similarity,Dialog_Similarity,Question_Mark,Duplicate,What,Where,When,Why,Who,How,label
2,0.5,96,73,69,False,False,False,True,0.053,0.9059999999999999,0.04,2,2,0.21012248957272575,0.15230011220428444,True,False,0,0,0,0,0,0,PA IR
3,0.75,9,7,7,False,False,False,False,0.0,1.0,0.0,0,0,0.05365915288219548,0.028774231518745964,False,False,0,0,0,0,0,0,JK
4,1.0,5,5,5,False,False,False,False,0.0,0.685,0.315,0,0,0.052172106459497485,0.01365813587909284,False,False,0,0,0,0,0,0,PA
1,0.2,32,25,25,True,False,False,False,0.062,0.937,0.0,1,0,0.9999999999999992,0.23448492465651685,True,False,0,0,0,0,0,0,OQ
2,0.4,26,21,21,False,False,False,False,0.0,1.0,0.0,0,0,0.12037228395443896,0.1655471258490175,False,False,0,0,0,0,0,1,PA
3,0.6,9,8,8,True,True,True,False,0.22699999999999998,0.337,0.436,0,1,0.02693372207116338,0.03423047458823262,False,False,0,0,0,0,0,0,PF
4,0.8,12,12,12,False,False,False,False,0.0,1.0,0.0,1,1,0.28977662904147944,0.3338991021905557,True,True,0,1,0,0,0,0,RQ
5,1.0,21,20,20,False,False,False,False,0.0,0.884,0.11599999999999999,2,1,0.0911924040885318,0.20728370405472507,False,False,1,0,0,0,0,0,PA
1,0.3333333333333333,31,22,20,True,False,False,False,0.048,0.9520000000000001,0.0,1,0,1.0000000000000004,0.19929755461552126,True,False,0,0,1,0,0,0,OQ
2,0.6666666666666666,96,72,67,False,False,False,False,0.044000000000000004,0.846,0.11,3,2,0.17608171102585826,0.3075201140008233,True,False,0,0,0,0,0,0,PA
3,1.0,77,56,55,False,False,False,False,0.07400000000000001,0.882,0.044000000000000004,0,3,0.12743368437989153,0.2780641959703618,False,True,0,0,0,0,0,0,RQ OQ
1,0.16666666666666666,88,49,48,True,False,True,False,0.026000000000000002,0.9,0.07400000000000001,2,1,1.0000000000000004,0.5190043983604691,True,False,0,1,1,0,0,1,OQ
2,0.3333333333333333,146,79,71,False,True,True,False,0.021,0.878,0.102,3,1,0.4912694802281962,0.5742762642916582,False,True,1,1,0,0,0,1,PA FD
3,0.5,23,21,21,True,True,True,False,0.077,0.774,0.14800000000000002,1,1,0.16048699092434152,0.21944193258135344,True,False,0,0,0,0,0,1,PF
4,0.6666666666666666,37,25,25,False,False,False,False,0.028999999999999998,0.877,0.095,1,1,0.17450112357296935,0.2701078269093073,False,False,0,0,1,0,0,1,PA
5,0.8333333333333334,25,19,18,True,False,True,False,0.196,0.519,0.285,3,2,0.05013694038945059,0.1179735685653582,False,False,0,0,0,0,0,0,NF
6,1.0,24,22,22,False,True,False,False,0.0,0.8079999999999999,0.192,2,2,0.16829157365989394,0.3304646983412246,False,True,0,0,0,0,0,1,PA
1,0.125,56,44,42,True,False,False,False,0.019,0.909,0.07200000000000001,1,0,1.0000000000000002,0.3660788153250569,True,True,0,0,0,0,0,0,OQ
2,0.25,50,41,39,False,False,False,False,0.034,0.898,0.068,1,3,0.08807915670313257,0.2296511090522813,True,False,1,0,1,0,0,0,CQ IR
3,0.375,147,79,75,True,False,False,False,0.0,0.895,0.105,1,1,0.4056944512590822,0.3449643341907133,False,False,0,0,0,0,0,0,FD
4,0.5,32,29,28,False,False,False,True,0.0,0.893,0.107,0,0,0.1392407136965772,0.39403243017337375,False,False,0,0,1,0,0,0,FD RQ
5,0.625,30,28,28,False,False,True,False,0.0,0.88,0.12,0,1,0.1421138290969104,0.4273020593721945,False,False,0,0,0,0,0,0,FD RQ
6,0.75,28,23,23,True,False,False,False,0.0,0.8270000000000001,0.17300000000000001,1,0,0.12118004454756337,0.34754449366440104,True,False,0,0,0,0,0,0,FD
7,0.875,20,19,17,False,False,False,False,0.0,0.882,0.11800000000000001,0,0,0.07386747167057084,0.13958294428659054,False,False,0,0,0,0,0,0,PA FD
8,1.0,27,21,20,True,False,False,True,0.068,0.932,0.0,0,0,0.0804964773100759,0.311121155109583,False,False,0,0,0,0,0,0,FD NF
1,0.25,58,42,41,True,False,True,False,0.045,0.7140000000000001,0.242,0,2,0.9999999999999984,0.17138175377001186,True,False,0,0,0,0,0,1,OQ
2,0.5,78,57,56,False,True,False,False,0.083,0.737,0.18,2,3,0.13361257654919326,0.14391500855173106,False,False,0,0,0,0,0,0,PA
3,0.75,15,14,14,False,False,False,False,0.231,0.769,0.0,0,2,0.200862757540784,0.20241395304596568,False,False,0,0,0,0,0,0,NF
4,1.0,7,3,3,False,False,False,False,0.0,1.0,0.0,0,0,0.0,0.0,False,False,0,0,0,0,0,0,NF
1,0.14285714285714285,44,37,37,True,False,False,False,0.0,0.9390000000000001,0.061,0,0,1.0,0.402699749751276,True,False,0,0,0,0,0,1,OQ
2,0.2857142857142857,33,29,28,False,True,True,False,0.0,0.737,0.263,1,0,0.2104015472067193,0.31886050713048303,False,False,0,0,0,0,0,0,PA
3,0.42857142857142855,52,40,39,True,False,False,False,0.0,0.9840000000000001,0.016,0,0,0.2583141962217945,0.3475836953341575,True,False,1,0,0,0,0,0,CQ FD
4,0.5714285714285714,70,60,56,False,True,True,False,0.040999999999999995,0.732,0.22699999999999998,4,1,0.20980566051182653,0.4689384668301778,True,True,0,0,0,0,0,0,CQ
5,0.7142857142857143,141,84,77,False,False,False,True,0.059000000000000004,0.8590000000000001,0.08199999999999999,1,0,0.4113939429649762,0.5134966899443226,True,False,0,1,0,0,0,1,PA FD
6,0.8571428571428571,8,8,8,True,True,False,False,0.0,0.574,0.426,0,0,0.13465340099060594,0.17634021416334494,False,False,0,0,0,0,0,0,PF
7,1.0,6,5,5,True,True,False,False,0.0,0.33899999999999997,0.6609999999999999,1,0,0.0,0.1016160795122512,False,False,0,0,0,0,0,0,PF
1,0.3333333333333333,67,44,43,True,False,False,True,0.0,0.902,0.098,0,0,1.0000000000000002,0.3650266938530503,False,False,0,0,0,0,0,0,OQ
2,0.6666666666666666,55,42,38,False,False,False,False,0.0,0.816,0.184,1,0,0.30088936459791643,0.3872198864222144,True,False,0,0,0,1,0,0,PA
3,1.0,10,10,10,False,False,True,False,0.0,0.84,0.16,0,1,0.15149501069443794,0.26557554013106355,True,True,0,0,0,0,0,0,IR
1,0.3333333333333333,29,27,27,True,False,False,False,0.0,0.872,0.128,0,0,1.0,0.1162388487899116,False,False,0,0,0,0,0,0,IR OQ
2,0.6666666666666666,43,36,35,False,False,False,False,0.114,0.836,0.049,2,1,0.07411347083943506,0.21998338123862554,False,False,0,0,0,0,0,0,PA
3,1.0,83,53,51,False,True,True,False,0.019,0.71,0.272,1,1,0.10980792723393862,0.2334150506656905,False,False,0,0,0,0,0,0,PA
1,0.14285714285714285,32,24,23,True,False,False,False,0.129,0.871,0.0,0,0,1.0000000000000002,0.33788266137361017,True,False,0,0,0,0,0,1,OQ
2,0.2857142857142857,75,46,46,False,False,False,True,0.0,0.907,0.09300000000000001,2,0,0.16326764861112855,0.3296415199893918,False,False,0,0,1,0,0,0,PA IR
3,0.42857142857142855,55,44,44,False,False,False,False,0.054000000000000006,0.85,0.096,2,1,0.3257914252824217,0.41071335682099297,True,False,0,0,0,0,0,0,PA
4,0.5714285714285714,23,21,20,False,False,False,False,0.075,0.925,0.0,0,0,0.2453163469001059,0.4172938518287525,True,False,1,0,0,0,0,0,IR
5,0.7142857142857143,47,32,32,False,False,False,False,0.0,1.0,0.0,1,1,0.15373685089960532,0.3415335572928265,False,False,0,0,1,0,0,0,PF
6,0.8571428571428571,7,6,6,True,True,False,False,0.218,0.40299999999999997,0.379,0,1,0.0,0.1017134429028315,False,False,0,0,0,0,0,0,PF
7,1.0,3,3,3,False,False,True,False,0.0,1.0,0.0,0,0,0.0,0.0,False,False,0,0,0,0,0,0,GG
1,0.1111111111111111,38,29,28,True,False,False,True,0.036000000000000004,0.809,0.156,1,0,0.9999999999999996,0.2813491455342181,True,False,0,0,0,0,0,1,OQ
2,0.2222222222222222,9,9,9,True,False,False,False,0.0,0.769,0.231,0,0,0.2159719348076615,0.242087905218298,False,False,0,0,0,0,0,1,PA
3,0.3333333333333333,11,10,10,False,False,False,False,0.156,0.8440000000000001,0.0,0,0,0.1522446532203406,0.20484647282133933,True,False,0,0,0,0,0,1,CQ IR
4,0.4444444444444444,10,10,10,True,False,False,False,0.0,0.8440000000000001,0.156,0,0,0.15895579344392616,0.2289660151948764,False,False,0,0,0,0,0,1,PA FD
5,0.5555555555555556,37,32,30,False,False,False,False,0.038,0.898,0.064,2,0,0.09991285520147887,0.21968697688025646,True,False,1,0,0,0,0,0,PA
6,0.6666666666666666,14,14,14,True,False,False,False,0.196,0.804,0.0,0,0,0.12053920595760526,0.1198038316504571,False,False,0,0,0,0,0,0,FD
7,0.7777777777777778,6,5,5,False,False,False,False,0.22899999999999998,0.521,0.25,0,0,0.09719363100512636,0.12056047780647088,False,False,0,0,0,1,0,0,PA
8,0.8888888888888888,11,10,10,True,False,False,False,0.0,1.0,0.0,0,0,0.16156058468301432,0.18759565902439432,True,False,0,0,0,1,0,0,FQ
9,1.0,12,12,12,False,False,False,False,0.0,1.0,0.0,0,0,0.118685611825403,0.2118447376743275,False,False,0,0,0,0,0,0,PA
1,0.25,6,6,6,True,False,False,False,0.0,1.0,0.0,0,0,1.0,0.05035493269480665,True,False,0,0,0,0,0,1,OQ
2,0.5,48,34,34,False,False,False,False,0.0,1.0,0.0,0,0,0.06154285401376058,0.19359781595564726,False,False,0,0,0,0,0,0,PA
3,0.75,37,32,31,True,True,False,False,0.0,0.7609999999999999,0.239,2,1,0.03414721903974017,0.14282323527081933,False,False,1,0,1,0,0,1,PF
4,1.0,8,7,7,True,True,False,False,0.0,0.7070000000000001,0.293,0,0,0.0,0.1365326293604889,False,False,0,0,0,0,0,0,PF
1,0.3333333333333333,27,22,21,True,False,True,False,0.152,0.773,0.075,0,1,1.0000000000000009,0.24394096400328266,False,False,0,0,1,0,0,0,OQ
2,0.6666666666666666,13,12,12,True,False,False,False,0.18899999999999997,0.569,0.242,1,3,0.10924952941959497,0.0847465910577471,False,False,0,0,0,0,0,0,PA FD
3,1.0,28,25,25,False,True,False,False,0.059000000000000004,0.669,0.272,4,0,0.21134215057853434,0.17712981300452196,False,False,0,0,0,0,0,0,PA
1,0.16666666666666666,67,42,40,True,False,False,False,0.015,0.9640000000000001,0.021,2,0,0.9999999999999998,0.3507175375527604,True,False,0,1,1,0,0,0,OQ
2,0.3333333333333333,43,34,33,False,False,False,False,0.0,0.725,0.275,2,0,0.08427888697826127,0.29315777513534425,False,False,0,0,0,0,0,0,IR PA
3,0.5,12,9,9,True,True,False,False,0.0,0.737,0.263,0,0,0.0,0.1355356057455415,False,False,0,0,0,0,0,0,CQ FD
4,0.6666666666666666,25,23,22,False,True,False,False,0.0,0.8,0.2,1,1,0.14566499486120632,0.4168336494735767,True,True,0,0,0,0,0,0,FD
5,0.8333333333333334,67,42,40,True,True,False,False,0.055,0.895,0.051,0,0,0.6031263175949544,0.4984268559104996,True,True,0,0,1,0,0,1,CQ
6,1.0,26,24,23,False,False,False,False,0.0,0.813,0.187,2,0,0.08260088597732526,0.3629757941780392,False,False,0,0,0,0,0,0,PA
1,0.14285714285714285,37,31,29,True,True,False,False,0.133,0.6459999999999999,0.222,1,2,1.0000000000000002,0.19616436808759014,False,False,0,0,1,0,0,1,OQ
2,0.2857142857142857,56,32,32,False,False,True,False,0.0,0.929,0.071,1,1,0.12928481630885502,0.4691444539328681,True,True,1,0,1,0,0,0,CQ PA
3,0.42857142857142855,28,23,22,True,True,False,False,0.16899999999999998,0.7070000000000001,0.124,1,1,0.12240427827301137,0.4472967231437817,False,False,0,0,0,0,0,0,PF
4,0.5714285714285714,20,15,15,False,False,False,False,0.11,0.89,0.0,0,0,0.12742813725574306,0.1421724869560073,False,False,0,0,0,0,0,0,FD RQ
5,0.7142857142857143,32,25,25,False,True,False,False,0.0,0.7909999999999999,0.209,1,1,0.08431576840409617,0.4296244348630409,False,False,1,0,0,0,0,0,IR
6,0.8571428571428571,15,14,14,False,True,False,False,0.20199999999999999,0.687,0.111,0,1,0.1430039677181253,0.35131599138740804,False,False,0,0,0,0,0,0,PF
7,1.0,18,16,16,False,False,False,False,0.0,0.691,0.309,3,1,0.09240600277667288,0.3362493224589696,False,False,0,0,0,0,0,0,GG
1,0.25,15,14,14,True,False,False,False,0.0,0.741,0.259,0,0,1.0000000000000009,0.25590069051048125,True,False,0,0,1,0,0,0,OQ
2,0.5,49,38,38,False,True,True,False,0.0,0.7809999999999999,0.21899999999999997,1,0,0.12552898573546736,0.4594085579954574,False,False,0,0,0,0,0,0,PA
3,0.75,19,15,15,True,True,False,False,0.0,0.879,0.121,0,0,0.3493455015957179,0.1554768473115351,True,False,1,0,1,0,0,0,PF
4,1.0,43,34,34,False,True,True,False,0.0,0.747,0.253,3,0,0.09810299123733883,0.4399871263496428,False,False,0,0,0,0,0,0,PA FD
1,0.3333333333333333,10,9,9,True,False,False,False,0.0,0.816,0.184,1,0,1.0000000000000002,0.13596059616121495,False,False,0,0,0,0,0,0,OQ
2,0.6666666666666666,49,38,38,False,True,True,False,0.0,0.782,0.218,0,0,0.15515137017032832,0.16339882491521487,False,False,0,0,0,0,0,1,PA
3,1.0,38,31,31,False,False,True,False,0.10800000000000001,0.653,0.24,3,2,0.053159676128551776,0.11629239445621077,False,False,0,0,0,0,0,0,NF
1,0.3333333333333333,114,80,77,True,True,False,False,0.086,0.774,0.14,4,1,1.0,0.32383868623096795,True,False,0,0,0,0,0,0,OQ
2,0.6666666666666666,16,15,15,False,False,False,False,0.094,0.9059999999999999,0.0,0,1,0.21145547727703354,0.24877609671247766,True,False,0,0,0,0,0,0,IR PA
3,1.0,27,24,24,True,False,False,False,0.12,0.8290000000000001,0.051,1,1,0.210325161001084,0.2404686334720637,False,False,0,0,0,0,0,0,FD
1,0.3333333333333333,23,19,18,True,False,False,False,0.0,0.9440000000000001,0.055999999999999994,0,0,1.0000000000000009,0.24871747616393405,False,False,0,0,1,0,0,0,OQ
2,0.6666666666666666,86,63,56,False,False,False,False,0.0,0.784,0.21600000000000003,5,2,0.21929356230752586,0.3183600732687336,True,False,0,0,1,0,0,0,PA
3,1.0,26,22,22,False,False,False,False,0.0,0.823,0.177,0,0,0.1149746408925827,0.2390982781447329,False,False,0,0,0,0,0,0,PA
1,0.25,20,16,15,True,False,False,False,0.0,0.9540000000000001,0.046,0,0,1.0,0.17363812427764252,True,False,0,0,0,0,1,1,OQ
2,0.5,111,78,74,False,True,False,False,0.02,0.792,0.18899999999999997,3,0,0.1895598168192767,0.23731571220104716,False,False,0,0,1,0,0,1,PA
3,0.75,5,5,5,True,True,False,False,0.0,0.531,0.469,1,0,0.0,0.13137907816799824,False,False,0,0,0,0,0,0,PF
4,1.0,13,10,10,False,True,False,False,0.0,0.522,0.478,2,1,0.07912332264258083,0.12851609299830374,False,False,0,0,0,0,0,0,GG
1,0.3333333333333333,48,35,33,True,True,False,False,0.055,0.7020000000000001,0.243,0,2,0.9999999999999992,0.12920309790677822,False,True,0,0,1,0,0,0,OQ
2,0.6666666666666666,10,8,8,True,True,False,False,0.318,0.519,0.162,0,1,0.07785860465927286,0.10870459410653542,False,False,0,0,0,0,0,0,PF
3,1.0,31,25,24,False,True,True,False,0.0,0.6890000000000001,0.311,2,2,0.09934864641306553,0.12162163095577345,False,False,0,0,0,0,0,0,PA
1,0.3333333333333333,46,34,33,True,False,True,False,0.149,0.8170000000000001,0.034,1,1,1.0000000000000002,0.2720290597484423,True,False,0,0,0,0,0,1,OQ
2,0.6666666666666666,71,52,48,False,False,False,False,0.021,0.865,0.114,0,1,0.15607476801197515,0.22530776802860206,False,False,0,0,0,0,0,1,PA
3,1.0,26,20,20,False,True,False,False,0.066,0.8009999999999999,0.133,0,1,0.2544667404609268,0.2968509057842782,False,True,0,0,0,0,0,0,RQ
1,0.3333333333333333,9,9,9,True,False,False,False,0.09699999999999999,0.669,0.23399999999999999,2,0,1.0,0.04903658190377655,False,False,0,0,0,0,0,0,OQ
2,0.6666666666666666,121,80,77,False,True,False,False,0.019,0.8190000000000001,0.161,4,2,0.02966609497138398,0.1569221756336268,True,False,1,0,0,0,0,1,FD
3,1.0,15,13,13,False,True,False,False,0.0,0.8109999999999999,0.18899999999999997,2,0,0.07850080146551791,0.25150843999758504,True,False,0,0,0,0,0,0,FQ IR
1,0.25,12,11,11,True,False,False,False,0.184,0.816,0.0,0,1,1.0,0.0999187027069948,False,False,0,0,1,0,0,0,OQ
2,0.5,147,86,84,False,False,False,False,0.094,0.873,0.033,2,7,0.09786114564286086,0.19464733303687007,False,True,0,0,1,0,0,1,PA
3,0.75,25,24,24,False,False,False,False,0.075,0.925,0.0,0,1,0.08810810036295823,0.17258815458423782,False,False,0,0,0,0,0,0,PA
4,1.0,3,3,3,False,False,False,False,0.0,1.0,0.0,0,0,0.0,0.1097709046494681,False,False,0,0,0,0,0,1,FQ IR
1,0.3333333333333333,37,28,27,True,False,False,False,0.06,0.8959999999999999,0.043,0,1,0.9999999999999996,0.3254554796603314,True,False,0,0,0,1,0,0,FD OQ
2,0.6666666666666666,41,29,25,False,False,False,False,0.0,0.97,0.03,1,0,0.2919213350814325,0.2735622667592084,True,False,0,0,0,0,0,0,PA
3,1.0,16,13,13,False,False,False,False,0.0,0.828,0.172,1,0,0.15615951666287048,0.1343383846142348,False,False,0,0,0,0,0,0,PA FD
1,0.25,87,65,61,True,False,True,False,0.0,0.917,0.083,7,2,0.9999999999999968,0.4035445804163774,True,False,0,0,0,0,0,0,OQ
2,0.5,17,16,16,False,False,False,False,0.162,0.838,0.0,0,0,0.11615573024329065,0.1751694735946732,False,False,1,0,0,0,0,0,RQ
3,0.75,40,29,28,False,False,False,False,0.19399999999999998,0.7709999999999999,0.035,2,2,0.2561421673265029,0.2503315390498307,True,True,0,0,0,0,0,0,RQ
4,1.0,67,57,55,False,False,False,False,0.046,0.8590000000000001,0.095,4,4,0.2820953725974211,0.357770445588366,False,True,0,0,0,0,0,1,PA
1,0.2,39,30,30,True,True,False,False,0.07400000000000001,0.748,0.17800000000000002,1,1,1.000000000000002,0.29073547056176346,False,False,1,0,1,0,0,1,OQ
2,0.4,45,38,38,False,True,True,False,0.0,0.784,0.21600000000000003,1,1,0.20980350611622173,0.3842055019740893,False,False,0,0,0,0,0,0,PA
3,0.6,15,14,14,True,True,False,False,0.0,0.345,0.655,3,0,0.0,0.10178667237887534,False,False,0,0,0,0,0,0,PF
4,0.8,72,51,45,False,False,False,False,0.033,0.9440000000000001,0.024,1,2,0.2350202957958415,0.2593839853086635,False,False,0,0,0,0,0,0,PA
5,1.0,20,18,18,False,True,True,False,0.0,0.542,0.45799999999999996,2,0,0.07266837098949705,0.22622052652017746,False,False,0,0,0,0,0,0,GG
1,0.3333333333333333,30,25,24,True,False,False,False,0.0,1.0,0.0,0,1,1.0000000000000002,0.282755688961987,True,False,0,0,0,0,0,1,OQ
2,0.6666666666666666,11,10,10,False,False,False,False,0.0,1.0,0.0,0,0,0.1699044240056356,0.2244166527573654,False,False,0,0,0,0,0,0,PA
3,1.0,16,13,13,False,False,False,False,0.0,0.828,0.172,1,0,0.18247472840857706,0.2211404270963604,False,False,0,0,0,0,0,0,PA
1,0.25,62,43,42,True,False,False,False,0.021,0.9059999999999999,0.073,0,0,1.0,0.2321492688766332,True,False,0,0,1,1,0,1,FD OQ
2,0.5,98,70,66,False,False,True,False,0.013999999999999999,0.85,0.13699999999999998,1,4,0.22905663242265356,0.3891706201561527,False,True,0,0,0,1,0,1,PA
3,0.75,12,12,12,True,True,False,False,0.0,0.598,0.402,2,0,0.010036954293261829,0.1075903636701605,False,False,0,0,0,0,0,0,PF
4,1.0,33,26,26,False,True,True,False,0.0,0.687,0.313,1,2,0.13841247801857542,0.33069196955669194,False,False,0,0,0,0,0,0,GG
1,0.3333333333333333,15,11,11,True,False,False,False,0.138,0.862,0.0,0,0,1.0,0.37611841099050586,True,False,0,0,0,0,0,1,OQ
2,0.6666666666666666,62,43,42,False,True,True,False,0.0,0.799,0.201,2,0,0.3322466612185956,0.3641811633195048,False,False,0,0,0,0,0,1,PA
3,1.0,16,13,13,False,False,False,False,0.0,0.828,0.172,1,0,0.1760476883130387,0.2198190150717225,False,False,0,0,0,0,0,0,FD
1,0.3333333333333333,13,11,11,True,False,False,False,0.0,1.0,0.0,0,0,1.0,0.06437588123451135,True,False,0,1,0,0,0,0,OQ
2,0.6666666666666666,10,9,9,False,False,False,False,0.0,0.884,0.11599999999999999,1,0,0.06484377477461051,0.17893598559667342,False,False,0,0,0,0,0,0,PA
3,1.0,30,26,26,False,True,True,False,0.0,0.858,0.142,1,0,0.03693083092741169,0.14149430119487522,False,False,0,0,0,0,0,0,PA
1,0.14285714285714285,31,26,24,True,False,False,False,0.0,0.883,0.11699999999999999,2,0,1.0000000000000002,0.27788344215748395,True,False,1,0,0,0,0,0,OQ
2,0.2857142857142857,54,40,36,False,True,False,False,0.0,0.613,0.387,4,1,0.21912950463439015,0.43767145780027294,False,False,0,0,0,0,0,0,PA
3,0.42857142857142855,15,15,15,False,False,False,False,0.0,0.838,0.162,0,0,0.18024959559413697,0.2334870149190013,True,False,0,0,0,0,0,0,PA IR
4,0.5714285714285714,20,18,18,True,False,False,False,0.067,0.606,0.327,1,0,0.06547506110178923,0.1960360529058257,True,False,0,0,0,0,0,0,CQ
5,0.7142857142857143,25,22,21,False,False,False,False,0.0,0.899,0.10099999999999999,0,0,0.1424190204345167,0.4275029377806417,True,False,0,0,0,0,0,0,PA
6,0.8571428571428571,19,16,16,True,False,False,False,0.0,0.7829999999999999,0.217,1,0,0.04949852607248036,0.2458904129435489,False,False,0,1,0,0,0,0,FD
7,1.0,29,23,23,False,False,False,False,0.0,0.826,0.174,2,0,0.10927778719955686,0.32740999688573136,False,False,0,0,0,0,0,0,PA
1,0.14285714285714285,40,29,27,True,False,False,True,0.09699999999999999,0.8190000000000001,0.084,0,1,0.9999999999999988,0.28553162353690265,False,False,0,1,0,0,0,1,OQ
2,0.2857142857142857,35,31,30,False,False,False,True,0.0,0.9620000000000001,0.038,2,0,0.15362901168885024,0.3803718827647396,True,False,0,0,0,0,0,1,PA
3,0.42857142857142855,20,19,19,False,False,False,False,0.135,0.865,0.0,0,2,0.16742736911470474,0.30477675828201195,True,False,1,0,0,0,0,0,FQ FD NF
4,0.5714285714285714,22,20,18,False,False,False,False,0.0,0.924,0.076,3,0,0.1010719862023589,0.2714789969685047,False,False,0,1,0,0,0,0,PA
5,0.7142857142857143,31,26,26,False,False,False,False,0.131,0.772,0.09699999999999999,0,0,0.06612603823368743,0.18764391421914836,False,False,0,0,0,0,0,0,FD NF
6,0.8571428571428571,4,4,4,False,False,False,False,0.223,0.777,0.0,0,0,0.06597969251077107,0.25590088717251985,False,False,0,0,0,0,0,0,FD
7,1.0,15,14,14,False,False,True,False,0.09300000000000001,0.857,0.05,1,1,0.18600400526220992,0.3632404736251779,True,True,1,0,0,0,0,0,RQ
1,0.3333333333333333,34,28,27,True,True,True,False,0.0,0.8759999999999999,0.124,0,2,1.0000000000000002,0.3471974357951108,False,False,0,0,0,0,0,0,OQ
2,0.6666666666666666,94,64,60,False,False,False,False,0.027999999999999997,0.898,0.07400000000000001,2,2,0.26250148699450704,0.3323510723860759,False,False,0,0,1,0,0,1,PA
3,1.0,17,16,16,False,False,False,False,0.0,1.0,0.0,0,0,0.2332564138466397,0.2822995768532307,False,False,0,0,0,0,0,0,FD
1,0.3333333333333333,93,60,56,True,False,False,True,0.107,0.88,0.013000000000000001,0,1,0.9999999999999996,0.2777420014183263,False,False,1,0,1,0,0,0,OQ
2,0.6666666666666666,86,55,53,False,False,False,False,0.0,0.9109999999999999,0.08900000000000001,1,2,0.28256496920435004,0.2740971580403945,False,False,0,0,1,0,0,0,PA
3,1.0,9,7,7,True,True,True,False,0.0,0.597,0.40299999999999997,2,0,0.054316714196668746,0.05336724379640962,False,False,0,0,0,0,0,0,PF
1,0.16666666666666666,57,43,43,True,False,False,False,0.025,0.8809999999999999,0.094,1,0,1.0,0.37678451446798383,False,False,0,1,0,0,0,1,OQ
2,0.3333333333333333,108,68,65,False,True,True,False,0.057999999999999996,0.7440000000000001,0.198,2,2,0.2545899397030281,0.5473173163589633,True,False,0,0,0,0,0,1,PA FD
